Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,466290,-,-,-,39.73,-105.18,-7,1820,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,3,0,0,0,0,0,0,0,8,-286.6537537,-4.712530518,747.5231323,66.32948685,139.4948533,7.349625111,273.8074341,3.764920712,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,3,30,0,0,0,0,0,0,4,-286.7782959,-4.840551758,747.5549927,67.20115662,133.7927836,7.134954929,273.8074341,3.744297504,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,4,0,0,0,0,0,0,0,1,-286.9027771,-4.96854248,747.586853,68.07939911,128.0358422,6.920284748,272.3684998,3.723674059,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,4,30,0,0,0,0,0,0,0,-287.0384583,-5.108129883,747.6741333,68.60245323,122.2727974,6.738233089,272.3684998,3.673376083,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,5,0,0,0,0,0,0,0,1,-287.1740479,-5.247686768,747.7614136,69.12606812,116.5415936,6.556181908,270.2773743,3.623077869,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,5,30,0,0,0,0,0,0,1,-287.2595276,-5.335699463,747.9254761,69.2143631,110.8751257,6.424084663,270.2773743,3.579490662,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,6,0,0,0,0,0,0,0,0,-287.3449463,-5.423742676,748.0895386,69.31152534,105.30477,6.291987419,267.7151489,3.535903215,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,6,30,0,0,0,0,0,0,1,-287.242041,-5.317938232,748.2904053,68.3770256,99.86279972,6.218105793,267.7151489,3.529843807,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,7,0,0,0,0,0,0,0,1,-287.1391052,-5.212133789,748.4912109,67.46346092,94.58424763,6.144224644,261.4602661,3.523784637,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,7,30,0,0,0,0,0,0,1,-286.1883606,-4.23505249,748.7008057,64.34771156,89.50523536,6.221540451,261.4602661,3.458485126,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,8,0,26,491,72,26,491,72,0,-285.2358765,-3.258001709,748.9104614,61.39678383,84.67943533,6.298856258,256.4685059,3.393185854,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,8,30,38,667,152,38,667,152,1,-283.9255127,-1.916387939,749.0944824,56.87720299,80.15196873,6.528686523,256.4685059,3.092067719,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,9,0,46,770,232,46,770,232,1,-282.6125549,-0.57477417,749.2785034,52.65755463,75.98378731,6.758516312,254.7994843,2.790949583,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,9,30,51,835,306,51,835,306,0,-280.881842,1.190423584,749.2961426,49.87768555,72.24240005,6.924334049,254.7994843,2.587207317,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,10,0,55,878,370,55,878,370,0,-279.1480469,2.955621338,749.3137817,47.2540493,69.00150346,7.09015131,245.1703186,2.38346529,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,10,30,58,907,423,58,907,423,0,-277.8063721,4.319940186,748.9299927,45.73534393,66.33787952,7.198758602,245.1703186,2.405656338,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,11,0,61,926,462,61,926,462,1,-276.463446,5.684289551,748.5462036,44.27500916,64.32589131,7.307365894,223.7120056,2.427847385,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,11,30,62,937,487,62,937,487,0,-275.9401917,6.215692139,748.0487061,44.02871704,63.02984272,7.37876606,223.7120056,2.543321371,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,12,0,62,941,497,62,941,497,0,-275.4168152,6.747064209,747.5512085,43.7825222,62.49544729,7.450166702,210.4554443,2.658795357,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,12,30,62,939,492,62,939,492,0,-275.4753174,6.687738037,747.2236328,44.16143417,62.7426304,7.490802288,210.4554443,2.659699678,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,13,0,61,930,472,61,930,472,1,-275.5338501,6.628411865,746.8959961,44.55059624,63.76209513,7.531437874,204.5085297,2.660604,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,13,30,59,914,438,59,914,438,0,-275.9739441,6.181695557,746.8414917,44.84114075,65.51694604,7.568807125,204.5085297,2.533951759,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,14,0,56,888,390,56,888,390,0,-276.4139465,5.735009766,746.7869873,45.11317825,67.94875095,7.606176376,199.6773376,2.40729928,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,14,30,53,849,330,53,849,330,0,-277.4737305,4.658563232,746.7730713,46.45062447,70.98587443,7.599217892,199.6773376,2.13105917,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,15,0,48,792,259,48,792,259,0,-278.5328125,3.582116699,746.7590942,47.84326363,74.55165307,7.592259407,182.8546143,1.854818821,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,15,30,41,705,181,41,705,181,0,-280.0966858,1.990960693,746.7885132,50.64587784,78.57075675,7.587172031,182.8546143,1.854937315,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,16,0,31,561,100,31,561,100,1,-281.6583008,0.399835205,746.8179321,53.70625496,82.97317163,7.582084656,168.0426636,1.85505569,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,16,30,16,294,28,16,294,28,0,-282.3124451,-0.267523193,746.920166,54.21011162,87.69575685,7.619014263,168.0426636,1.936745644,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,17,0,0,0,0,0,0,0,0,-282.96604,-0.934851074,747.0223389,54.6816864,92.68760377,7.655943871,177.5741882,2.018435478,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,17,30,0,0,0,0,0,0,0,-283.2587341,-1.233892822,747.1158447,54.80356216,97.89599761,7.716941833,177.5741882,2.128791094,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,18,0,0,0,0,0,0,0,0,-283.5512451,-1.532904053,747.2093506,54.89929581,103.2815926,7.77793932,193.9272156,2.239146709,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,18,30,0,0,0,0,0,0,1,-283.6909241,-1.675695801,747.1829834,54.35023308,108.8078752,7.793516159,193.9272156,2.396492481,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,19,0,0,0,0,0,0,0,0,-283.830603,-1.818487549,747.1565552,53.74401283,114.4416765,7.809092522,206.9590759,2.553838253,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,19,30,0,0,0,0,0,0,0,-283.8632263,-1.851751709,746.9595947,53.74887848,120.151425,7.769224644,206.9590759,2.665424824,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,20,0,0,0,0,0,0,0,0,-283.8957886,-1.884985352,746.7625732,53.72881317,125.9049643,7.729356289,212.7232513,2.777011156,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,20,30,0,0,0,0,0,0,4,-283.9992737,-1.990789795,746.6044922,53.91322136,131.6664992,7.668065071,212.7232513,2.821905375,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,21,0,0,0,0,0,0,0,7,-284.1028198,-2.096594238,746.4464722,54.08452415,137.3917916,7.606773376,212.6811218,2.866799593,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,21,30,0,0,0,0,0,0,7,-284.3206543,-2.319342041,746.116333,54.57478142,143.0198144,7.652107239,212.6811218,2.903036118,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,22,0,0,0,0,0,0,0,7,-284.5383972,-2.542089844,745.7862549,55.06321335,148.4571158,7.697440624,210.8925476,2.939272404,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,22,30,0,0,0,0,0,0,7,-284.7590698,-2.767858887,745.4614258,55.62393188,153.5472459,7.944810867,210.8925476,2.898718357,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,23,0,0,0,0,0,0,0,6,-284.9795898,-2.993597412,745.1365356,56.18244362,158.0125798,8.192180634,210.4717102,2.85816431,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,3,23,30,0,0,0,0,0,0,6,-285.1779846,-3.19675293,744.8751221,56.64235115,161.3686584,8.413733482,210.4717102,2.911271095,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,0,0,0,0,0,0,0,0,7,-285.3763184,-3.399908447,744.6137085,57.09780884,162.9280319,8.635287285,204.9465027,2.96437788,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,0,30,0,0,0,0,0,0,7,-285.3119873,-3.333929443,744.5454102,57.32457924,162.2041506,9.300868034,204.9465027,3.109279156,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,1,0,0,0,0,0,0,0,7,-285.2476563,-3.267950439,744.4771729,57.53474236,159.4395303,9.966448784,197.3475037,3.254180193,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,1,30,0,0,0,0,0,0,7,-285.0641846,-3.079779053,744.0939331,57.26502419,155.3206292,10.73886967,197.3475037,3.165151596,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,2,0,0,0,0,0,0,0,4,-284.8806519,-2.891577148,743.7106934,56.95933151,150.422982,11.51129055,194.3319855,3.076123238,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,2,30,0,0,0,0,0,0,1,-284.9662842,-2.979101562,743.2979126,56.40217972,145.0918861,11.75062847,194.3319855,3.010038376,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,3,0,0,0,0,0,0,0,1,-285.0519165,-3.066656494,742.8851318,55.79470825,139.5206453,11.98996735,199.5198364,2.943953514,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,3,30,0,0,0,0,0,0,4,-285.3815674,-3.404302979,742.5700684,55.36286736,133.821645,11.8395834,199.5198364,2.853663921,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,4,0,0,0,0,0,0,0,8,-285.7110046,-3.741949463,742.2550659,54.88825417,128.0656769,11.6892004,202.6556549,2.763374567,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,4,30,0,0,0,0,0,0,8,-286.0903687,-4.131170654,742.2510986,54.11639977,122.3020109,11.29521751,202.6556549,2.600266695,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,5,0,0,0,0,0,0,0,4,-286.469458,-4.520391846,742.2470703,53.31299019,116.5688875,10.90123558,206.3207703,2.437158823,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,5,30,0,0,0,0,0,0,4,-286.8586182,-4.920355225,742.3704834,52.91552925,110.8993703,10.64755535,206.3207703,2.236971617,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,6,0,0,0,0,0,0,0,4,-287.2474731,-5.320318604,742.4939575,52.48436928,105.3249214,10.39387512,215.7510681,2.03678441,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,6,30,0,0,0,0,0,0,4,-287.4635681,-5.54276123,742.6326904,52.35053825,99.87784453,10.30324173,215.7510681,1.803068042,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,7,0,0,0,0,0,0,0,4,-287.679541,-5.765203857,742.7714844,52.1896534,94.59316468,10.21260738,231.335495,1.569351673,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,7,30,0,0,0,0,0,0,4,-287.0679688,-5.135900879,742.9517822,49.78061104,89.5069837,10.18073177,231.335495,1.31071043,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,8,0,26,471,70,26,471,70,0,-286.455603,-4.506628418,743.132019,47.49739075,84.67289784,10.14885616,238.8205872,1.052069306,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,8,30,9,0,9,37,648,148,4,-285.3723206,-3.395147705,743.2979736,44.45345306,80.13601572,10.17386723,238.8205872,0.96759063,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,9,0,45,752,228,45,752,228,1,-284.2869324,-2.28369751,743.4638672,41.62536812,75.95727282,10.19887829,193.2637024,0.883111954,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,9,30,53,0,53,51,818,301,4,-283.4187073,-1.395880127,743.456543,38.87678146,72.20421917,10.30996799,193.2637024,1.108826995,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,10,0,29,0,29,55,862,365,4,-282.5494446,-0.508062744,743.4492798,36.32584381,68.95068275,10.42105675,156.5872955,1.334542036,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,10,30,41,0,41,58,893,417,4,-282.6854309,-0.646704102,742.9094238,34.89704514,66.2736949,10.39604664,156.5872955,1.442255974,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,11,0,113,0,113,60,912,457,4,-282.8214478,-0.785345459,742.3695068,33.53553677,64.24800623,10.37103653,133.5135803,1.549969912,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,11,30,63,0,63,61,926,483,4,-283.012793,-0.980535889,741.8325195,32.82178116,62.93842948,10.01703548,133.5135803,1.786294103,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,12,0,64,0,64,62,932,494,4,-283.2040771,-1.175695801,741.2955322,32.12426758,62.39124749,9.663034439,106.5907516,2.022618294,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,12,30,103,0,103,62,931,490,4,-283.738501,-1.721838379,741.2825317,31.96031761,62.62692131,9.390182495,106.5907516,2.201393366,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,13,0,95,0,95,61,924,471,4,-284.2725281,-2.267980957,741.2695313,31.79158878,63.63655431,9.117330551,102.1700211,2.380168438,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,13,30,157,19,166,59,908,437,7,-285.4127869,-3.435705566,741.3729248,32.31970119,65.38345146,9.082030296,102.1700211,2.35655117,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,14,0,52,0,52,56,883,390,6,-286.5506653,-4.603399658,741.4763184,32.85641289,67.80917615,9.046729088,97.49838257,2.332934141,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,14,30,75,0,75,53,845,330,6,-287.3874268,-5.463934326,741.7993164,34.43346405,70.84192936,8.920692444,97.49838257,2.194507837,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,15,0,20,0,20,48,789,260,6,-288.2226318,-6.324468994,742.1222534,36.09860611,74.40478934,8.794654846,103.847702,2.056081533,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,15,30,48,0,48,41,704,182,6,-288.971991,-7.097967529,742.1694336,39.12318325,78.422139,8.571125031,103.847702,2.015593052,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,16,0,27,0,27,31,564,102,7,-289.7198242,-7.871435547,742.2165527,42.44127083,82.8236888,8.347596169,108.7527313,1.975104332,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,16,30,8,0,8,16,304,29,6,-290.3361572,-8.510198975,742.2854004,44.48687553,87.54607086,8.119491577,108.7527313,1.921079874,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,17,0,0,0,0,0,0,0,4,-290.9513,-9.148931885,742.3543091,46.63606262,92.53811409,7.891386986,113.3155899,1.867055297,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,17,30,0,0,0,0,0,0,4,-291.4689697,-9.687536621,742.4389038,47.52611542,97.74699369,7.659654617,113.3155899,1.769113541,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,18,0,0,0,0,0,0,0,4,-291.9856934,-10.22614136,742.5234985,48.43364716,103.1332122,7.427922726,128.557785,1.671171904,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,18,30,0,0,0,0,0,0,4,-292.3782715,-10.63608398,742.586792,48.65631485,108.6601439,7.253780365,128.557785,1.668678045,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,19,0,0,0,0,0,0,0,4,-292.7703003,-11.04605713,742.6501465,48.87013054,114.2945226,7.079637527,140.8293152,1.666184306,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,19,30,0,0,0,0,0,0,4,-293.0278381,-11.31567993,742.6109619,48.62817955,120.0046872,6.940028191,140.8293152,1.683254242,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,20,0,0,0,0,0,0,0,8,-293.2851013,-11.58530273,742.5717773,48.36774254,125.7583941,6.800418854,145.592804,1.700324059,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,20,30,0,0,0,0,0,0,7,-293.4640259,-11.77301636,742.5288086,48.33523941,131.519761,6.697084904,145.592804,1.696802616,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,21,0,0,0,0,0,0,0,7,-293.6428284,-11.9607605,742.4858398,48.2895298,137.2444711,6.593750954,150.6550751,1.693281174,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,21,30,0,0,0,0,0,0,6,-293.7959045,-12.12149658,742.3610229,48.5382576,142.8714614,6.482950211,150.6550751,1.663068056,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,22,0,0,0,0,0,0,0,7,-293.9488281,-12.28220215,742.2362061,48.77835274,148.3074022,6.372149467,156.215271,1.632854819,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,22,30,0,0,0,0,0,0,7,-294.1015381,-12.44266357,741.994751,49.17052078,153.396466,6.263791084,156.215271,1.574944973,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,23,0,0,0,0,0,0,0,4,-294.2540955,-12.60309448,741.7533569,49.56011009,157.8630717,6.155432701,160.1200867,1.517035007,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,4,23,30,0,0,0,0,0,0,4,-294.4178528,-12.77536621,741.4290161,49.92749214,161.2279357,6.063324451,160.1200867,1.475692987,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,0,0,0,0,0,0,0,0,4,-294.5815186,-12.94766846,741.1046753,50.29097557,162.8111445,5.971216679,162.6202393,1.434350848,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,0,30,0,0,0,0,0,0,8,-294.7138428,-13.08713379,740.9022827,50.39243889,162.1249256,5.950591564,162.6202393,1.401598454,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,1,0,0,0,0,0,0,0,7,-294.8460754,-13.22662964,740.6998901,50.48474884,159.3974077,5.92996645,164.1896973,1.368846059,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,1,30,0,0,0,0,0,0,8,-294.9744629,-13.36221924,740.5986328,50.35549927,155.305735,5.98779583,164.1896973,1.356670856,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,2,0,0,0,0,0,0,0,8,-295.1027893,-13.49783936,740.4973145,50.21636772,150.4257098,6.045625687,169.3692322,1.344495654,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,2,30,0,0,0,0,0,0,7,-295.109198,-13.5043396,740.2363281,49.89658165,145.105451,6.140073776,169.3692322,1.348568678,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,3,0,0,0,0,0,0,0,6,-295.1156372,-13.51087036,739.9754028,49.56720924,139.5405396,6.234521866,180.2438812,1.352641702,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,3,30,0,0,0,0,0,0,6,-294.9759277,-13.36282959,739.7124023,48.91302872,133.8448078,6.234323502,180.2438812,1.351732969,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,4,0,0,0,0,0,0,0,6,-294.8360657,-13.2147583,739.4494629,48.24985123,128.0899205,6.234125137,190.2086182,1.350824356,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,4,30,0,0,0,0,0,0,6,-294.6670593,-13.03623047,739.4233398,47.31075478,122.3256706,6.167790413,190.2086182,1.30063653,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,5,0,0,0,0,0,0,0,7,-294.4978699,-12.85770264,739.3972778,46.3659935,116.5906099,6.101456165,192.0393372,1.250448823,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,5,30,0,0,0,0,0,0,6,-294.4247803,-12.78076782,739.5310059,45.37506294,110.9179811,5.98886919,192.0393372,1.149242163,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,6,0,0,0,0,0,0,0,6,-294.3516907,-12.70386353,739.6646729,44.38344002,105.3393403,5.876282215,186.2028503,1.048035383,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,6,30,0,0,0,0,0,0,6,-294.3157104,-12.66611328,739.8250732,43.0596962,99.8870272,5.760872364,186.2028503,0.90921998,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,7,0,0,0,0,0,0,0,8,-294.2797302,-12.62836304,739.9854736,41.7610302,94.5960638,5.64546299,194.784729,0.770404577,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,7,30,0,0,0,0,0,0,7,-294.040564,-12.37674561,740.2072144,39.02273178,89.50245074,5.542823315,194.784729,0.781448007,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,8,0,4,0,4,26,502,73,6,-293.801123,-12.12512817,740.4289551,36.49244118,84.65993856,5.440184116,249.9754333,0.792491496,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,8,30,10,0,10,38,681,155,6,-293.255835,-11.5529541,740.7178345,33.64378834,80.11344897,5.367660522,249.9754333,1.118242145,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,9,0,91,17,95,46,785,237,7,-292.7092651,-10.98078003,741.0067139,31.07178497,75.92394297,5.295136929,282.1387329,1.443992734,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,9,30,8,0,8,51,851,312,6,-291.9733337,-10.21213379,741.1255493,28.7946682,72.15902858,5.249517918,282.1387329,1.787096262,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,10,0,52,0,52,55,896,378,7,-291.2353271,-9.443457031,741.2443848,26.72599983,68.89267824,5.203898907,290.1730957,2.130199909,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,10,30,56,0,56,59,925,432,7,-290.5297607,-8.710089111,740.9516602,25.96621799,66.20219159,5.190085411,290.1730957,2.434644699,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,11,0,133,3,134,61,945,473,7,-289.8225464,-7.976721191,740.6589966,25.22650242,64.16272364,5.176271439,290.7417603,2.739089251,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,11,30,217,207,312,62,956,499,7,-289.2514404,-7.385534668,740.2498779,25.2023592,62.83961321,5.199720383,290.7417603,3.006659985,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,12,0,224,164,300,62,961,509,7,-288.6793579,-6.794317627,739.8406982,25.15180397,62.27972644,5.223169327,290.9625244,3.274230957,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,12,30,121,0,121,62,958,505,6,-288.2244629,-6.324865723,739.6488647,25.57226372,62.50406521,5.287788868,290.9625244,3.342572689,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,13,0,212,131,270,61,949,485,7,-287.7690186,-5.855444336,739.4570313,25.9805603,63.50412763,5.352408409,293.5548706,3.410914421,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,13,30,187,71,217,59,933,450,7,-287.6572021,-5.740332031,739.4863281,26.85317802,65.24340468,5.446440697,293.5548706,3.429062843,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,14,0,102,0,102,57,907,402,7,-287.5454163,-5.625250244,739.515686,27.74569702,67.66343422,5.540472984,294.3427124,3.447211266,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,14,30,34,0,34,53,869,341,4,-287.7175659,-5.802587891,739.6771851,29.68666172,70.69222952,5.616333485,294.3427124,3.532587051,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,15,0,48,813,269,48,813,269,0,-287.8896545,-5.979956055,739.8386841,31.77824974,74.25259185,5.692193985,294.1163635,3.617962599,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,15,30,41,728,190,41,728,190,1,-288.2989258,-6.401922607,740.0650635,35.36136818,78.26859955,5.714821815,294.1163635,3.771754742,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,16,0,32,589,107,32,589,107,7,-288.7077393,-6.82388916,740.2914429,39.39832306,82.66967987,5.737449646,293.973877,3.925546646,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,16,30,32,0,32,17,331,32,7,-288.9837402,-7.109106445,740.5831299,41.35083389,87.39224983,5.680375576,293.973877,4.032284737,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,17,0,0,0,0,0,0,0,7,-289.2595581,-7.39432373,740.8748779,43.41280365,92.38474831,5.623301029,293.2780151,4.139022827,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,17,30,0,0,0,0,0,0,7,-289.4518799,-7.593389893,741.1282959,43.67420387,97.59439789,5.483724594,293.2780151,4.199151993,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,18,0,0,0,0,0,0,0,6,-289.6441101,-7.792456055,741.3817139,43.93375015,102.9814838,5.344148159,291.9702759,4.259281635,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,18,30,0,0,0,0,0,0,6,-289.8488525,-8.00458374,741.5587158,43.73747444,108.5092657,5.148868561,291.9702759,4.287861824,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,19,0,0,0,0,0,0,0,6,-290.0535034,-8.216711426,741.7356567,43.53842926,114.1443769,4.953588963,289.6747131,4.316441536,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,5,19,30,0,0,0,0,0,0,6,-290.2236084,-8.393133545,741.8095093,43.21918488,119.855062,4.762201309,289.6747131,4.285434723,0,,,,,,,,,,,,,,,,,,,,,,,,,
